AuthorId,audio_arousal_bin_0,audio_arousal_bin_1,audio_arousal_bin_2,audio_arousal_bin_3,audio_arousal_bin_4,audio_arousal_bin_5,audio_arousal_bin_6,audio_arousal_bin_7,audio_arousal_bin_8,audio_arousal_bin_9,audio_arousal_bin_10,audio_arousal_bin_11,audio_dominance_bin_0,audio_dominance_bin_1,audio_dominance_bin_2,audio_dominance_bin_3,audio_dominance_bin_4,audio_dominance_bin_5,audio_dominance_bin_6,audio_dominance_bin_7,audio_dominance_bin_8,audio_dominance_bin_9,audio_dominance_bin_10,audio_dominance_bin_11,audio_valence_bin_0,audio_valence_bin_1,audio_valence_bin_2,audio_valence_bin_3,audio_valence_bin_4,audio_valence_bin_5,audio_valence_bin_6,audio_valence_bin_7,audio_valence_bin_8,audio_valence_bin_9,audio_valence_bin_10,audio_valence_bin_11,audio_arousal_min,audio_dominance_min,audio_valence_min,audio_arousal_max,audio_dominance_max,audio_valence_max,audio_arousal_mean,audio_dominance_mean,audio_valence_mean,audio_arousal_std,audio_dominance_std,audio_valence_std
193177336429633536,0.0,0.0,0.02,0.0,0.02,0.06,0.26,0.2,0.2,0.16,0.08,0.0,0.0,0.0,0.0,0.02,0.02,0.06,0.3,0.24,0.22,0.1,0.04,0.0,0.0,0.0,0.02,0.06,0.12,0.16,0.14,0.18,0.26,0.04,0.02,0.0,0.19,0.2,0.12,0.99,0.92,0.91,0.6848000000000001,0.6526000000000001,0.5708,0.1622198055297886,0.1401138021431879,0.1837793708305073
193496415887892480,0.0,0.0,0.0,0.0,0.0,0.04,0.14,0.26,0.24,0.18,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.24,0.3,0.2,0.16,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.12,0.24,0.3,0.08,0.14,0.02,0.0,0.41,0.41,0.24,0.97,0.88,0.98,0.7293999999999999,0.657,0.6065999999999999,0.1368510287927447,0.1226784414638529,0.1629149020382188
194311793215938560,0.0,0.0,0.0434782608695652,0.0,0.0434782608695652,0.0869565217391304,0.1304347826086956,0.1739130434782608,0.1739130434782608,0.1739130434782608,0.1739130434782608,0.0,0.0,0.0,0.0217391304347826,0.0217391304347826,0.0652173913043478,0.0869565217391304,0.1956521739130435,0.1956521739130435,0.1739130434782608,0.2391304347826087,0.0,0.0,0.0,0.0,0.0,0.108695652173913,0.108695652173913,0.2826086956521739,0.1956521739130435,0.1739130434782608,0.108695652173913,0.0217391304347826,0.0,0.0,0.12,0.17,0.24,0.96,0.87,0.87,0.6873913043478261,0.6358695652173914,0.5143478260869565,0.2106965673148494,0.1808692110271522,0.154713386247144
195064784529309696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.3333333333333333,0.2666666666666666,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.2,0.0666666666666666,0.0666666666666666,0.2666666666666666,0.1333333333333333,0.0666666666666666,0.1333333333333333,0.0,0.68,0.63,0.23,0.94,0.83,0.92,0.782,0.7193333333333333,0.6046666666666667,0.081870978636249,0.0677671081895999,0.2085962150960102
195064839093035008,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.3,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.45,0.4,0.02,0.89,0.86,0.7,0.7470000000000001,0.6799999999999999,0.45,0.1572012157148354,0.1579029237643601,0.2288133640230735
195892685826625536,0.0,0.0,0.0,0.02,0.0,0.14,0.18,0.12,0.22,0.2,0.12,0.0,0.0,0.0,0.0,0.02,0.06,0.14,0.22,0.2,0.22,0.14,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.28,0.2,0.2,0.16,0.06,0.02,0.02,0.26,0.26,0.29,0.95,0.87,1.0,0.6938,0.6246,0.5912,0.1646751905034481,0.1485605765267461,0.1587533062487139
196351971962908672,0.0,0.0,0.0,0.0,0.02,0.02,0.12,0.02,0.16,0.22,0.36,0.08,0.0,0.0,0.0,0.0,0.02,0.0,0.14,0.12,0.24,0.36,0.12,0.0,0.0,0.02,0.0,0.12,0.06,0.08,0.14,0.28,0.2,0.08,0.02,0.0,0.35,0.32,0.09,1.03,0.93,0.91,0.8194,0.7544,0.586,0.1499851693348651,0.1307148321612309,0.1967490891507065
196588512815484928,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,0.1538461538461538,0.5384615384615384,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.5384615384615384,0.1538461538461538,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.1538461538461538,0.3846153846153846,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.0,0.0,0.53,0.49,0.36,1.01,0.94,0.8,0.8007692307692308,0.7369230769230769,0.5984615384615385,0.1356135157018858,0.1184190733077949,0.1299901376929645
196995917999181824,0.0,0.0,0.0,0.0,0.06,0.04,0.08,0.26,0.18,0.3,0.08,0.0,0.0,0.0,0.0,0.02,0.02,0.08,0.22,0.18,0.32,0.14,0.02,0.0,0.0,0.0,0.02,0.02,0.1,0.18,0.22,0.26,0.14,0.04,0.02,0.0,0.32,0.3,0.15,0.94,0.9,0.9,0.7108,0.6572,0.5684,0.1512241207409636,0.1380629847392198,0.158299122691498
197173809995571200,0.0,0.0,0.0,0.0,0.0,0.0408163265306122,0.0612244897959183,0.2244897959183673,0.2244897959183673,0.2040816326530612,0.2448979591836734,0.0,0.0,0.0,0.0,0.0,0.0,0.0204081632653061,0.1632653061224489,0.3469387755102041,0.1836734693877551,0.2653061224489796,0.0204081632653061,0.0,0.0,0.0,0.0204081632653061,0.0612244897959183,0.1020408163265306,0.2040816326530612,0.2653061224489796,0.1836734693877551,0.0816326530612244,0.0816326530612244,0.0,0.0,0.45,0.43,0.14,0.99,0.91,0.87,0.7708163265306123,0.7116326530612245,0.5395918367346939,0.1340217136433166,0.1117539510631785,0.1724813901033175
197973254383333376,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.4,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.2,0.2,0.2,0.1,0.0,0.0,0.39,0.37,0.3,0.88,0.81,0.8,0.686,0.64,0.5740000000000001,0.1656770620480967,0.1492946378437246,0.1561480778691246
198212167865782272,0.0,0.0,0.0,0.02,0.02,0.06,0.12,0.28,0.32,0.16,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.06,0.1,0.36,0.38,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.32,0.24,0.14,0.1,0.04,0.0,0.0,0.26,0.27,0.25,0.97,0.89,0.89,0.6866,0.6726000000000001,0.5266,0.1302996546426735,0.1140499353577285,0.1479052371745959
198306336294793216,0.0,0.0,0.0,0.0,0.02,0.06,0.1,0.14,0.14,0.38,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.1,0.16,0.16,0.34,0.18,0.06,0.0,0.0,0.0,0.02,0.04,0.1,0.14,0.2,0.26,0.1,0.12,0.0,0.02,0.38,0.42,0.19,1.02,0.95,1.0,0.7587999999999999,0.701,0.5876,0.1549277646030496,0.1387590776585555,0.1781373008642033
198408532164268032,0.0,0.0,0.0208333333333333,0.0208333333333333,0.0,0.0416666666666666,0.0625,0.125,0.3125,0.3125,0.1041666666666666,0.0,0.0,0.0,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0,0.125,0.3333333333333333,0.3333333333333333,0.125,0.0208333333333333,0.0,0.0,0.0,0.0,0.0625,0.0416666666666666,0.2708333333333333,0.3125,0.1875,0.0833333333333333,0.0416666666666666,0.0,0.0,0.15,0.19,0.24,0.96,0.9,0.84,0.7391666666666667,0.6808333333333333,0.54125,0.1635358420383913,0.1389754812805594,0.1398422363373447
199038511612686336,0.0,0.0,0.0,0.0,0.0,0.0,0.1041666666666666,0.1666666666666666,0.0625,0.2708333333333333,0.2708333333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.1041666666666666,0.1666666666666666,0.25,0.2916666666666667,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0416666666666666,0.0416666666666666,0.0625,0.2291666666666666,0.1666666666666666,0.2708333333333333,0.1458333333333333,0.0416666666666666,0.0,0.0,0.5,0.45,0.13,1.13,1.06,0.82,0.8335416666666666,0.77625,0.5577083333333334,0.158858823760359,0.1432988990470098,0.1691560979125284
199082851173326848,0.0,0.0,0.02,0.02,0.02,0.0,0.1,0.16,0.2,0.3,0.14,0.04,0.0,0.0,0.0,0.02,0.04,0.02,0.06,0.26,0.32,0.26,0.02,0.0,0.0,0.0,0.02,0.06,0.12,0.24,0.3,0.1,0.1,0.06,0.0,0.0,0.18,0.29,0.1,1.04,0.95,0.87,0.7509999999999999,0.7121999999999999,0.5284,0.1799234531115714,0.1450867439337795,0.161578438650504
199117084499451904,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.58,0.18,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.22,0.6,0.1,0.04,0.02,0.0,0.0,0.0,0.02,0.04,0.0,0.04,0.44,0.28,0.18,0.0,0.0,0.0,0.5,0.48,0.15,0.94,0.9,0.78,0.6644,0.6506000000000001,0.5946,0.0845434316593234,0.0823732173632638,0.1200545794245947
199684907273707520,0.0,0.0,0.02,0.04,0.0,0.04,0.06,0.16,0.24,0.3,0.1,0.04,0.0,0.0,0.0,0.06,0.0,0.06,0.14,0.28,0.32,0.1,0.04,0.0,0.0,0.0,0.04,0.04,0.08,0.2,0.28,0.14,0.12,0.1,0.0,0.0,0.18,0.23,0.14,1.02,0.93,0.86,0.7286,0.6676000000000001,0.5494,0.1809950952092235,0.1567600532205647,0.1717902137812873
199737082485993472,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.1818181818181818,0.1818181818181818,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0909090909090909,0.0909090909090909,0.5454545454545454,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.3636363636363636,0.0,0.0,0.0,0.19,0.26,0.26,0.86,0.81,0.76,0.6881818181818182,0.6409090909090909,0.59,0.2222079288332521,0.1876408561830043,0.1777638883463118
200212717968986112,0.0,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.1052631578947368,0.3157894736842105,0.4210526315789473,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.1052631578947368,0.3157894736842105,0.3684210526315789,0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.1052631578947368,0.2631578947368421,0.2631578947368421,0.1052631578947368,0.1578947368421052,0.0526315789473684,0.0,0.0,0.51,0.46,0.24,0.91,0.88,0.81,0.7636842105263157,0.7021052631578947,0.538421052631579,0.1110660727432994,0.1109844307083165,0.1648320073386078
200436251114762240,0.0,0.02,0.0,0.0,0.04,0.16,0.18,0.14,0.2,0.18,0.06,0.02,0.0,0.0,0.02,0.0,0.04,0.16,0.18,0.26,0.18,0.12,0.04,0.0,0.0,0.0,0.02,0.14,0.16,0.24,0.16,0.14,0.1,0.04,0.0,0.0,0.05,0.16,0.19,1.02,0.9,0.85,0.6631999999999999,0.6312,0.4866,0.1929834507021209,0.162161924618322,0.1754714931205612
200860363389911040,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.1372549019607843,0.1568627450980392,0.3529411764705882,0.1372549019607843,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.1176470588235294,0.3529411764705882,0.2352941176470588,0.2156862745098039,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0980392156862745,0.2549019607843137,0.3725490196078431,0.1764705882352941,0.0392156862745098,0.0,0.0,0.45,0.4,0.32,0.96,0.88,0.82,0.7401960784313726,0.6874509803921569,0.6156862745098038,0.127286923068765,0.1101243503909086,0.1226581412212134
203410502113222656,0.0,0.0,0.0,0.0,0.02,0.06,0.14,0.06,0.26,0.36,0.1,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.14,0.28,0.3,0.18,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.18,0.3,0.22,0.1,0.14,0.0,0.0,0.34,0.36,0.2,0.96,0.88,0.88,0.7498,0.679,0.5958,0.1402401729977861,0.1262529045937848,0.1516452627492389
206252826438819840,0.0,0.0,0.0,0.0,0.032258064516129,0.032258064516129,0.0967741935483871,0.2258064516129032,0.3225806451612903,0.1612903225806451,0.0967741935483871,0.032258064516129,0.0,0.0,0.0,0.0,0.064516129032258,0.032258064516129,0.2258064516129032,0.2903225806451613,0.1612903225806451,0.1935483870967742,0.032258064516129,0.0,0.0,0.032258064516129,0.0,0.032258064516129,0.1290322580645161,0.2903225806451613,0.1612903225806451,0.064516129032258,0.1935483870967742,0.0967741935483871,0.0,0.0,0.37,0.35,0.05,1.04,0.92,0.89,0.73,0.6670967741935484,0.5474193548387096,0.1456937427162425,0.136581930195447,0.1965022093503528
207146218890850304,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.1,0.14,0.34,0.24,0.04,0.0,0.0,0.0,0.0,0.0,0.06,0.16,0.12,0.24,0.34,0.08,0.0,0.0,0.0,0.0,0.0,0.06,0.22,0.26,0.16,0.2,0.1,0.0,0.0,0.41,0.4,0.32,1.03,0.92,0.89,0.7968000000000001,0.732,0.6014,0.1402830956985748,0.1331103577748132,0.1457844368950826
208906081832783872,0.0,0.0,0.0,0.02,0.0,0.0,0.08,0.18,0.22,0.28,0.22,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.16,0.3,0.24,0.28,0.0,0.0,0.0,0.02,0.0,0.04,0.08,0.18,0.26,0.32,0.1,0.0,0.0,0.0,0.27,0.31,0.09,0.99,0.89,0.78,0.7762,0.7103999999999999,0.5496,0.1418951898337613,0.1192999991446704,0.14259919569284
209453940013395968,0.0,0.0,0.0,0.0,0.06,0.1,0.22,0.2,0.24,0.12,0.06,0.0,0.0,0.0,0.0,0.0,0.12,0.14,0.24,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.04,0.16,0.26,0.28,0.16,0.04,0.06,0.0,0.0,0.37,0.33,0.27,0.98,0.86,0.84,0.6564,0.5942000000000001,0.5228,0.1539117160145081,0.1450979964418136,0.1430861022358958
209777327541657600,0.0,0.0,0.04,0.06,0.12,0.18,0.18,0.22,0.1,0.08,0.02,0.0,0.0,0.02,0.04,0.1,0.12,0.24,0.16,0.18,0.12,0.02,0.0,0.0,0.0,0.0,0.04,0.08,0.2,0.24,0.16,0.12,0.12,0.04,0.0,0.0,0.1,0.09,0.16,0.99,0.86,0.82,0.5529999999999999,0.4984,0.4858,0.1864299397869869,0.1755499812542494,0.1697307591812542
210225805543714816,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.14,0.72,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.08,0.86,0.04,0.0,0.0,0.0,0.0,0.16,0.02,0.24,0.18,0.24,0.16,0.0,0.0,0.0,0.57,0.59,0.21,1.02,0.9,0.79,0.9406,0.8376,0.5314,0.0701430026184118,0.0485108866384544,0.1559174297439487
210273099156639744,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.16,0.22,0.07,0.92,0.85,0.5,0.652,0.624,0.236,0.3050737615725089,0.2507588482985196,0.1884940317357555
211847546045079552,0.0,0.0,0.0,0.0,0.02,0.02,0.1,0.18,0.2,0.32,0.16,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.18,0.26,0.26,0.2,0.06,0.0,0.0,0.0,0.0,0.06,0.1,0.14,0.28,0.26,0.16,0.0,0.0,0.0,0.33,0.29,0.25,0.99,0.92,0.79,0.7731999999999999,0.7064,0.5602,0.1381427832766828,0.1260346567174185,0.1438038630232448
212667081765584896,0.0,0.0,0.0,0.02,0.0,0.08,0.08,0.18,0.26,0.22,0.16,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.08,0.2,0.34,0.26,0.02,0.0,0.0,0.0,0.0,0.04,0.08,0.18,0.28,0.2,0.1,0.12,0.0,0.0,0.29,0.38,0.21,0.99,0.91,0.85,0.7468,0.7132,0.5784,0.152669310496075,0.1344139205618834,0.1534150033904967
213972133465735168,0.0,0.0,0.0,0.02,0.0,0.08,0.08,0.08,0.12,0.52,0.1,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.12,0.2,0.44,0.18,0.0,0.0,0.0,0.0,0.02,0.0,0.06,0.14,0.42,0.08,0.26,0.02,0.0,0.0,0.26,0.36,0.17,0.96,0.88,0.83,0.7654000000000001,0.7062,0.586,0.15633833013496,0.1161084995746193,0.1453777626652405
214802030845050880,0.0,0.0,0.0,0.02,0.0,0.02,0.2,0.34,0.18,0.06,0.16,0.02,0.0,0.0,0.0,0.0,0.02,0.06,0.26,0.4,0.08,0.16,0.02,0.0,0.0,0.0,0.0,0.08,0.14,0.12,0.34,0.16,0.16,0.0,0.0,0.0,0.3,0.36,0.24,1.0,0.9,0.78,0.7073999999999999,0.6579999999999999,0.5416,0.1485550815182636,0.1269742059616512,0.1489193727888911
215151985027948544,0.0,0.0,0.0,0.027027027027027,0.027027027027027,0.054054054054054,0.1351351351351351,0.1891891891891892,0.3783783783783784,0.1621621621621621,0.027027027027027,0.0,0.0,0.0,0.0,0.027027027027027,0.027027027027027,0.081081081081081,0.1621621621621621,0.3783783783783784,0.1621621621621621,0.1621621621621621,0.0,0.0,0.0,0.0,0.0,0.027027027027027,0.1351351351351351,0.1621621621621621,0.3783783783783784,0.1621621621621621,0.081081081081081,0.054054054054054,0.0,0.0,0.25,0.28,0.24,0.93,0.86,0.83,0.6932432432432432,0.6454054054054054,0.5408108108108107,0.1491467222058357,0.1321109507319635,0.1336325471494787
216032335111237632,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.24,0.2,0.34,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.36,0.26,0.22,0.04,0.0,0.0,0.0,0.0,0.04,0.06,0.08,0.16,0.42,0.2,0.04,0.0,0.0,0.51,0.48,0.27,1.02,0.91,0.81,0.7737999999999999,0.7106,0.6162,0.1189904815263706,0.1059343269797522,0.1344207527709549
216081544736829440,0.0,0.0,0.0,0.0,0.0697674418604651,0.0465116279069767,0.1162790697674418,0.1860465116279069,0.2093023255813953,0.1860465116279069,0.1627906976744186,0.0232558139534883,0.0,0.0,0.0,0.0,0.0232558139534883,0.1627906976744186,0.1860465116279069,0.1860465116279069,0.2093023255813953,0.1627906976744186,0.0697674418604651,0.0,0.0,0.0,0.0232558139534883,0.0232558139534883,0.1162790697674418,0.1395348837209302,0.2325581395348837,0.2093023255813953,0.1627906976744186,0.0930232558139534,0.0,0.0,0.35,0.34,0.17,1.0,0.92,0.89,0.7230232558139534,0.6725581395348837,0.5751162790697675,0.177127004256173,0.1522543771089594,0.1708573910078679
216873249224355840,0.0,0.0,0.0,0.0,0.04,0.08,0.16,0.28,0.22,0.14,0.08,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.28,0.34,0.18,0.1,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.2,0.38,0.16,0.16,0.04,0.0,0.0,0.38,0.33,0.2,0.95,0.88,0.84,0.6776000000000001,0.6382,0.5754,0.1423929601561847,0.1210951725558311,0.1345318413110094
217276407566233600,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.2,0.18,0.26,0.1,0.02,0.0,0.0,0.0,0.02,0.08,0.06,0.22,0.2,0.24,0.14,0.04,0.0,0.0,0.0,0.0,0.02,0.04,0.16,0.36,0.14,0.18,0.08,0.02,0.0,0.33,0.3,0.3,1.02,0.93,0.9,0.7012,0.643,0.6043999999999999,0.1731301268304466,0.1589795263419739,0.1433585486442568
218136251839868928,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.2058823529411764,0.2941176470588235,0.2058823529411764,0.0294117647058823,0.0294117647058823,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.1764705882352941,0.2647058823529412,0.3235294117647059,0.088235294117647,0.0294117647058823,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.2352941176470588,0.1470588235294117,0.2647058823529412,0.2058823529411764,0.0294117647058823,0.088235294117647,0.0,0.0,0.21,0.25,0.3,0.94,0.88,0.84,0.6044117647058824,0.5626470588235294,0.5379411764705883,0.1637291032508786,0.1408052345688768,0.1527481470753004
218547408820154368,0.0,0.0,0.0,0.0,0.02,0.0,0.16,0.1,0.14,0.24,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.16,0.14,0.26,0.4,0.02,0.0,0.0,0.0,0.04,0.06,0.06,0.18,0.26,0.26,0.12,0.0,0.02,0.0,0.38,0.42,0.15,0.97,0.92,0.96,0.7898000000000001,0.7365999999999999,0.5556,0.1498637476414588,0.1241232106762124,0.1650375343826428
218980122274594816,0.02,0.0,0.0,0.0,0.02,0.02,0.1,0.22,0.28,0.28,0.04,0.02,0.0,0.0,0.02,0.0,0.04,0.0,0.18,0.3,0.28,0.16,0.02,0.0,0.0,0.0,0.02,0.04,0.04,0.2,0.2,0.14,0.12,0.22,0.02,0.0,-0.02,0.1,0.19,1.02,0.95,0.9,0.7198,0.6738,0.6088,0.1693383281710171,0.1443619317789103,0.1795418204935063
219207757579628544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.52,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.16,0.18,0.22,0.28,0.12,0.0,0.67,0.67,0.46,0.87,0.81,0.95,0.7846000000000001,0.7498,0.7408,0.0425325805490716,0.0347286860196734,0.1360348094707935
219693794626068480,0.0,0.0,0.0,0.0,0.06,0.08,0.06,0.1,0.34,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.06,0.1,0.14,0.28,0.18,0.24,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.2,0.24,0.22,0.14,0.04,0.0,0.0,0.35,0.37,0.24,0.95,0.89,0.81,0.7290000000000001,0.6656,0.547,0.1644440231041976,0.1519957034838519,0.1615265189575093
219849476218511360,0.0,0.02,0.0,0.02,0.04,0.1,0.16,0.2,0.22,0.16,0.08,0.0,0.0,0.0,0.02,0.02,0.04,0.1,0.22,0.3,0.2,0.06,0.04,0.0,0.0,0.0,0.04,0.02,0.1,0.24,0.26,0.24,0.08,0.02,0.0,0.0,0.07,0.17,0.13,0.99,0.93,0.82,0.6607999999999999,0.6252,0.5256000000000001,0.1857125274642043,0.1528403195014526,0.1552241302512109
219857029295710208,0.0,0.0,0.02,0.0,0.0,0.02,0.04,0.12,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.1,0.14,0.4,0.32,0.0,0.0,0.0,0.02,0.02,0.02,0.1,0.08,0.28,0.16,0.22,0.08,0.02,0.0,0.13,0.22,0.09,0.97,0.88,0.95,0.7892,0.726,0.5833999999999999,0.1499365852346809,0.1272792206135785,0.1810131351643875
220789685319884800,0.0,0.0,0.02,0.0,0.02,0.06,0.12,0.26,0.1,0.2,0.22,0.0,0.0,0.0,0.0,0.02,0.0,0.08,0.16,0.28,0.18,0.24,0.04,0.0,0.0,0.0,0.0,0.06,0.04,0.14,0.22,0.28,0.18,0.06,0.02,0.0,0.16,0.23,0.21,0.99,0.9,0.92,0.7265999999999999,0.6888,0.5992000000000001,0.1751105773096367,0.1462125933323788,0.1547986183559077
221436155035283456,0.0,0.0,0.0,0.0,0.0,0.06,0.16,0.16,0.24,0.2,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.08,0.18,0.28,0.24,0.18,0.04,0.0,0.0,0.0,0.04,0.02,0.04,0.22,0.28,0.2,0.14,0.06,0.0,0.0,0.43,0.41,0.14,1.0,0.95,0.86,0.745,0.6862,0.5622,0.1461233753248484,0.1344966428531787,0.156234909475365
223246738776797184,0.0,0.0,0.0,0.0,0.0,0.0697674418604651,0.1395348837209302,0.1627906976744186,0.2325581395348837,0.2558139534883721,0.1395348837209302,0.0,0.0,0.0,0.0,0.0,0.0,0.0930232558139534,0.2093023255813953,0.1395348837209302,0.2790697674418604,0.2790697674418604,0.0,0.0,0.0,0.0,0.0,0.0930232558139534,0.0465116279069767,0.1627906976744186,0.2093023255813953,0.1860465116279069,0.2558139534883721,0.0465116279069767,0.0,0.0,0.4,0.4,0.24,0.97,0.89,0.85,0.7390697674418605,0.6881395348837209,0.5834883720930233,0.1541306488709276,0.1356335366232163,0.1666888135894495
224375997742256128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45,0.45,0.65,0.45,0.45,0.65,0.45,0.45,0.65,,,
224404357914591232,0.0,0.0,0.0,0.0357142857142857,0.0357142857142857,0.0,0.2142857142857142,0.1785714285714285,0.0357142857142857,0.4285714285714285,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0357142857142857,0.25,0.1071428571428571,0.25,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.1428571428571428,0.1785714285714285,0.25,0.1428571428571428,0.0714285714285714,0.0,0.0,0.26,0.3,0.33,0.99,0.88,0.87,0.7285714285714285,0.6717857142857142,0.5678571428571428,0.1786101545309988,0.1592122638917774,0.1561660356410147
224625499476836352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.43,0.38,0.56,0.43,0.38,0.56,0.43,0.38,0.56,,,
224743349944074240,0.0,0.0,0.0,0.0333333333333333,0.0,0.0333333333333333,0.0333333333333333,0.2666666666666666,0.2,0.2,0.2,0.0333333333333333,0.0,0.0,0.0,0.0333333333333333,0.0,0.0333333333333333,0.1666666666666666,0.2333333333333333,0.2333333333333333,0.2333333333333333,0.0666666666666666,0.0,0.0,0.0,0.0333333333333333,0.0333333333333333,0.1,0.2,0.1,0.2666666666666666,0.1,0.1333333333333333,0.0333333333333333,0.0,0.2,0.25,0.16,1.02,0.92,0.93,0.7633333333333333,0.6996666666666668,0.5903333333333334,0.1685911875091552,0.146839892478129,0.189745443511388
224905757337505792,0.0,0.0,0.0,0.08,0.04,0.08,0.08,0.26,0.2,0.14,0.12,0.0,0.0,0.0,0.0,0.04,0.1,0.06,0.24,0.3,0.08,0.18,0.0,0.0,0.0,0.0,0.0,0.06,0.12,0.36,0.24,0.16,0.02,0.02,0.02,0.0,0.23,0.3,0.24,0.94,0.84,0.92,0.6628000000000001,0.6136,0.5106,0.1891553729134882,0.1603027747477776,0.1402099009575665
