"VideoID","duration","height","width","heightXwidth"
"8uFOydMhJlk",38,720,720,518400
"8uG4S2IuA3M",24,1280,720,921600
"8uX0247o1AQ",47,1280,720,921600
"8uXPB5bjndw",60,1280,720,921600
"8ukzuVwlAS0",22,1280,720,921600
"8uqyeCpZc7M",15,1280,720,921600
"8us4WEPGn5A",44,1280,720,921600
"8uv-ipxP0NQ",29,1280,720,921600
"8v3epBKODIU",31,1280,720,921600
"8v5GC4Usv0c",47,1280,720,921600
"8v8ZhoNX40Y",60,1280,720,921600
"8vUD-OAqLSw",37,1280,720,921600
"8vUjCeIcy4w",55,360,360,129600
"8vgX_KQW8Og",48,1280,714,913920
"8vtO5ehjgGQ",58,1280,720,921600
"8w080OcKaCE",56,1280,720,921600
"8wAQIxlhtsM",12,720,406,292320
"8wIs3RaHe1E",23,1280,720,921600
"8wQJxMWbEVA",18,720,406,292320
"8wjHtZ93f1E",24,1280,720,921600
"8wnxvYMc_lM",14,1280,720,921600
"8wnzeffmDxk",59,720,406,292320
"8wtTK_LnWvE",28,720,720,518400
"8x9Mj-c9pU0",33,1280,720,921600
"8xAVetjSduI",19,1280,720,921600
"8xdZJMDWItg",44,1280,720,921600
"8xeff3xJTMQ",60,1280,720,921600
"8xwbfhXboGQ",21,720,406,292320
"8y4j99fepow",15,1280,720,921600
"8y8HSQChKrY",55,1280,720,921600
"8yAHZGuWGcs",39,1280,720,921600
"8yGoPLs4wQY",9,1280,720,921600
"8yQ784qNXL0",3,360,360,129600
"8ycIHheNWQ4",60,1280,720,921600
"8ykm8jS5BCI",46,1280,720,921600
"8yuFGRvG37k",11,1280,720,921600
"8zDUknLXSFs",3,1280,720,921600
"8zFEbiPSPY8",55,1280,720,921600
"8zLt2ZyuOb8",13,720,406,292320
"8zMAhF10R7w",48,1280,720,921600
"8zMGFKZFyKc",54,360,206,74160
"8zNc1EMGv64",14,1280,720,921600
"8zOtAz8GCQw",60,1280,720,921600
"8zPwTcwpOX8",18,1280,720,921600
"8zYvMxh6vvQ",15,1280,720,921600
"8z_fNxz7kBI",60,1280,720,921600
"8zgI459SQK0",24,1280,720,921600
"8zmB_J1wBLI",60,1280,720,921600
"8zsGQXij29A",47,720,720,518400
"9-BNia0FA70",22,1280,720,921600
"9-VkUcEfHgM",59,720,336,241920
"9-WtwHGch-c",40,1280,720,921600
"9-jSZ_3i7fA",21,640,352,225280
"900IPWhMVok",60,1280,720,921600
"90IKkPQ6Rn4",59,1280,720,921600
"90LN6jkHlg4",28,1280,720,921600
"90OkVVu1v8I",50,960,540,518400
"90QtLEeTCnM",34,1280,720,921600
"90_wy9oKYQU",60,1280,720,921600
"90n8T4yo9V0",47,1280,720,921600
"90sUiuS6PGY",15,720,406,292320
"90zUvzFVePo",37,1280,720,921600
"91-0W03WASo",34,1280,720,921600
"91-N6x2_whY",39,1280,720,921600
"911gfLdAMug",59,1280,720,921600
"91D5PDVC99o",49,1280,720,921600
"91etPSHEXqw",15,1280,720,921600
"91s1hM2L3R8",58,1280,720,921600
"91v_3CTHSJ0",60,1280,720,921600
"92A9p-vsSrU",25,1280,720,921600
"92KBmKzDq-o",6,1280,720,921600
"92ME_C_ay0c",6,1280,720,921600
"92a7GEx43Vo",39,1280,720,921600
"92aq8iqsshc",23,1280,720,921600
"92ctKm_b1EU",60,1280,720,921600
"92l08dAJt0M",18,1280,720,921600
"932olhU4JJ0",0,0,0,0
"939X1rdhEWs",57,1280,720,921600
"93DFnYjNbmg",59,1280,720,921600
"93N_7LH_Hh0",60,1280,720,921600
"93ZvsQfV5xQ",39,1280,720,921600
"93gKU-zpDQE",17,1280,720,921600
"93ofSlTV7YQ",31,1280,720,921600
"93r9Y--mkII",48,720,406,292320
"93xLrgT-rR8",32,1280,720,921600
"948b7LQBPdw",59,640,360,230400
"94J_CjKbm0U",18,720,406,292320
"94O8QKPJ85s",54,1280,720,921600
"94QiIamQ0_w",39,1280,720,921600
"94Qv0LJ2aII",10,1280,720,921600
"94YfvpdZIvE",49,1280,720,921600
"94cic4V7o9s",52,720,406,292320
"94mBFFmzZJ0",60,1280,720,921600
"94pDkNFv2kU",60,1280,720,921600
"952R_vX0avI",11,1280,720,921600
"952vlR3gW_g",55,1280,720,921600
"956EUMB2YtE",15,720,406,292320
"958zZVNPNA0",41,1280,720,921600
"95A2aSMO8AE",59,1280,720,921600
"95BZzbqWJIw",43,1280,720,921600
"95HYspL5dOo",58,1280,720,921600
"95OXYvCe3Cw",4,720,406,292320
"95jngCHsq70",33,1280,720,921600
"95oF1fdsdZ0",44,720,406,292320
"96AZHRJbffU",56,1280,720,921600
"96cOdTgxTY8",41,720,406,292320
"96cxW_9HbQo",59,720,406,292320
"96fQwjerPO0",53,1280,720,921600
"96uDcuRrYwo",9,1280,720,921600
"97Mp_YOWTEE",59,720,406,292320
"97W31obzNro",48,1280,720,921600
"97Wv4QP_RAY",25,1080,606,654480
"97WwWdhWBFw",58,1280,720,921600
"97l7OVB3BxE",32,1280,720,921600
"97rEQn7oYWw",31,1280,720,921600
"985XAicSTNc",11,1280,720,921600
"98KpBimhwtI",22,1280,720,921600
"98LFLiBn2A0",59,1280,720,921600
"98hiJTpyzGM",59,720,406,292320
"98iAE-GE-SY",42,1280,720,921600
"98nPQnVOyLQ",13,1280,720,921600
"98wB281zV5c",51,1280,720,921600
"990OKVqEj8c",15,1280,720,921600
"9940vHH639w",37,1280,720,921600
"998vbbUM3uc",25,1024,576,589824
"99A6xXexWOk",41,1280,598,765440
"99D3Yk5XbXQ",60,1280,720,921600
"99J-cKRgNZk",21,1280,720,921600
"99Lmip2x6qE",30,720,406,292320
"99_5sCO4xKA",15,1280,720,921600
"99_s-C8Gxik",50,1280,720,921600
"99aWy3bZjSA",8,480,272,130560
"99prqt9m5cM",53,1280,718,919040
"9A2heX8nyCA",15,1280,720,921600
"9ACAVOuo94U",60,1280,720,921600
"9AWSGG8cly4",38,720,406,292320
"9AZwTIrCxxc",13,1280,720,921600
"9Ablvk-ajb4",12,1280,720,921600
"9AdjfrVIJBU",56,1080,606,654480
"9Ak03QtTDAY",36,1280,720,921600
"9Al2SPlo5hI",42,1280,720,921600
"9Ao7t3hb-74",14,1280,720,921600
"9ApiBJFBIgQ",19,1280,720,921600
"9AxtjXxag6w",50,1280,720,921600
"9BB4N28wZJ8",18,1280,720,921600
"9BGmvnvTZlo",20,720,406,292320
"9BHZ4dIV3_U",49,1280,720,921600
"9BWi5w8hN8c",49,1280,720,921600
"9BX_I27q2vk",33,1280,720,921600
"9BrX1Tbu2YY",47,1280,720,921600
"9BvOlEqOMRU",59,1280,720,921600
"9C2XzBqfEic",16,720,720,518400
"9C8A694zXi4",38,1280,720,921600
"9CH7eOvVEVc",50,1280,720,921600
"9CW6dA4qYMw",30,360,274,98640
"9Cc-KJyHAeI",15,1280,720,921600
"9CeHnEnLKAQ",60,1280,720,921600
"9Cmtsa7D3xU",8,1280,720,921600
"9D8n5409gz8",40,1280,720,921600
"9DC7iIOxtis",25,1280,720,921600
"9DDSKEwLz2Q",40,1280,720,921600
"9DHCqW_ysBI",11,720,720,518400
"9DKxybeUQ88",37,1280,720,921600
"9DjHnL5_xWQ",35,1270,720,914400
"9DrNoFU3i-g",31,360,172,61920
"9E0tYSzUj_E",25,1280,720,921600
"9E19yHe-gC4",33,720,720,518400
"9E43f27EYWs",49,1280,720,921600
"9E8_rIgTyfc",36,720,406,292320
"9EA5MbKPz1o",9,1280,720,921600
"9EB9xyIFDbM",34,1280,720,921600
"9EDQXRd0VA8",60,720,406,292320
"9EHx6Z_0a28",58,1280,720,921600
"9EUfyYUWFbw",53,1280,720,921600
"9EgLoo_OElo",13,1280,720,921600
"9F4d1nQND_c",50,1280,720,921600
"9FAwnbJSolM",56,1280,720,921600
"9FJ0yhA0TqM",15,1280,720,921600
"9FQwm9mvJCg",15,1280,720,921600
"9FdBKQZPNKc",43,1280,720,921600
"9Fhmxn7Hqes",31,1280,720,921600
"9FskSG6MiJU",15,1280,720,921600
"9GFNSA5LgLg",60,1280,720,921600
"9GMad2OBIyI",59,720,720,518400
"9GbSnhTodqQ",40,720,720,518400
"9GbwoforvqU",17,1280,720,921600
"9GpehgO91zY",30,720,406,292320
"9GqrEZm9P8Q",56,1280,720,921600
"9GwtGFVRFg8",57,720,720,518400
"9GykKAciiN0",14,1280,720,921600
"9H9jbbYtAn0",58,1280,720,921600
"9HCbKEloy7U",12,1280,720,921600
"9HDNocs1tZM",13,1280,720,921600
"9HFCUFaJQWI",59,900,720,648000
"9HRYSfP__wQ",30,1280,720,921600
"9H_Kqrwhp3M",60,1280,720,921600
"9H__x0SRDkU",60,1280,720,921600
"9HjQa50AgzM",10,1280,720,921600
"9HsK5L5ZG0U",49,1280,720,921600
"9Hu7giR5Qt8",29,1280,720,921600
"9I75YAoLiyw",25,1280,720,921600
"9I92H_-DhyM",36,1280,720,921600
"9IBpzWGklp0",18,1280,720,921600
"9IBuw_EPJEs",60,1280,720,921600
"9IgUNpY-IQo",15,720,406,292320
"9ImBcYLrY7M",12,1280,720,921600
"9Iqg9tKZeJQ",49,1280,720,921600
"9J7k7YhUm9w",60,1280,720,921600
"9JNB2AW_uEA",55,720,406,292320
"9JNu72hu9wY",58,1280,720,921600
"9JSf8aA0wD4",12,1280,720,921600
"9JjQApyZQ-A",53,1280,720,921600
"9Jvq4aFgpbg",56,1280,720,921600
"9Jy5_Hy1vhI",13,1280,720,921600
"9K2PWc4A0qc",60,1280,720,921600
"9K55Qe1BX3k",50,1280,720,921600
"9K5ZMX3jILk",43,1280,720,921600
"9KM32S4pIWk",28,1280,720,921600
"9KNzgAjxj_c",60,1280,720,921600
"9KZUt55tEPA",54,1280,720,921600
"9K_6FrwEqOk",41,720,720,518400
"9K_DBevVp-4",25,1280,720,921600
"9KhtIPZgfGo",46,1280,720,921600
"9KlfESAZBSQ",58,1280,720,921600
"9KmbVXg44WQ",60,1280,718,919040
"9Kn87tRNOuw",15,720,406,292320
"9Ko3zTM7Ipk",15,1280,720,921600
"9KpUAgr3tzg",59,1280,720,921600
"9KqhiKtBrwY",59,1280,720,921600
"9KrpKVmOM9s",39,1280,720,921600
"9L6xgXPycUQ",15,720,406,292320
"9LPPMf6xGoI",59,640,360,230400
"9LW2QuUGqGc",60,1280,720,921600
"9LX0b1qePuE",15,1280,720,921600
"9LmBc-oNhZU",59,1280,718,919040
"9LoVhZ3pA20",7,720,336,241920
"9LrbjsTtPCM",53,720,406,292320
"9Ltcju0zbO8",58,1280,720,921600
"9MAmxpToXf0",30,360,198,71280
"9MMzUl-DZAw",11,1280,720,921600
"9Mc_KD4YFy0",45,1280,720,921600
"9Mmovgkvukw",55,1280,720,921600
"9MnpkEvZzsU",16,1280,720,921600
"9MoFxPjFYL0",28,1280,720,921600
"9MpD9rPAwBg",49,1280,720,921600
"9MwNPvKbwyc",58,1280,720,921600
"9N7jaO2f9dM",49,1280,720,921600
"9NE6VEiKPR0",59,1280,720,921600
"9NTmxJU2YR4",9,1280,720,921600
"9NaGceGY5VM",59,1280,720,921600
"9Ne7jFxyTSY",29,1280,720,921600
"9NhBKmDYO6Q",59,1280,720,921600
"9NoZTJUaA4k",34,1280,720,921600
"9Nr0j2iPSJw",25,1280,720,921600
"9NsSXiLC8LM",18,1280,720,921600
"9NxR1OSIXeE",56,1280,720,921600
"9NxjasEGWo8",59,720,406,292320
"9O1CdU0iVd0",60,1280,720,921600
"9O1pfkBzcQo",50,1280,720,921600
"9OQI-eKvNeU",27,1280,720,921600
"9OlF_cUfwiQ",49,720,406,292320
"9OqiTwQVdjU",58,1280,720,921600
"9Ozx7NHzn6o",30,1280,720,921600
"9P414Eyea-4",39,1280,720,921600
"9P9Diu3wcKs",33,1280,720,921600
"9PCwWbVBwCk",47,1280,720,921600
"9PMSKrUJWCI",44,1280,720,921600
"9PN-SXEq4Pw",60,1280,720,921600
"9PU3c6Cb47E",59,1280,720,921600
"9PhhockAJW0",60,1280,720,921600
"9Pj_pxlkWuM",38,720,576,414720
"9Q3iRetFzqw",59,1280,720,921600
"9Q5nhbrFt5w",33,1280,720,921600
"9QBP1Xh0O08",60,720,406,292320
"9QBztY579LE",54,1280,720,921600
"9QIrGKzspHg",15,1024,576,589824
"9QSJXkjMDr8",60,1280,720,921600
"9QyXWyrI_lo",9,1280,720,921600
"9R0w6Iv-SxM",32,1280,720,921600
"9R5Se5kk2n8",38,640,358,229120
"9R5x4zq4tp8",33,1280,720,921600
"9RXfcZvcUkY",2,720,406,292320
"9RvgJp_gA_I",40,720,406,292320
"9S1QFLjj6gY",53,1280,720,921600
"9SBzAcNwdOs",60,720,406,292320
"9SJ0D5FR8YQ",41,720,406,292320
"9SPFrQrnlI8",5,720,720,518400
"9SkbUy5SFwo",56,1280,720,921600
"9SmKpNRcUXw",58,1280,720,921600
"9SnAF2iEcl8",58,1280,720,921600
"9SuoL_50f9c",43,720,406,292320
"9T4VBeT6dkw",27,720,406,292320
"9T8T9KJXHvg",12,1080,608,656640
"9T95PbJFw5U",20,1280,720,921600
"9T9X1jG40SA",13,1280,720,921600
"9TFjTidKH1E",49,1280,720,921600
"9TS47SOBfx4",24,1280,720,921600
"9TSAieTGMUk",22,1280,720,921600
"9TWYv1E7QsM",60,1280,720,921600
"9TYf_uXktdY",59,1280,720,921600
"9TjAwJ8Crh4",27,1280,720,921600
"9TjbD3rOIeQ",60,1280,720,921600
"9UY2G1EBir8",45,1280,720,921600
"9Ug0ultww2s",43,1280,720,921600
"9UsBK8Iu1PM",46,1280,720,921600
"9UwdKP0fBgU",42,1280,720,921600
"9UzN9YQb5JU",15,720,406,292320
"9V2ryKjJTdU",50,1280,720,921600
"9V7YbR-RgFU",13,1280,720,921600
"9VJBCQ0it98",26,1280,720,921600
"9VhIi660efk",59,1280,720,921600
"9VlKBTdyr40",60,1280,720,921600
"9WBpUsldv40",60,1280,720,921600
"9WU6gPc0gbA",27,1280,720,921600
"9Wf8RGS6eAc",56,1280,720,921600
"9WpnQ3gmAOo",14,1280,720,921600
"9WpnVkX1hog",41,1280,720,921600
"9WqJzK-g_8I",44,1280,720,921600
"9X5H2eTSJh4",59,1280,720,921600
"9X5eBG9UVzc",18,720,408,293760
"9XwaFsasjGc",16,1280,720,921600
"9XxWzyHLfHU",26,1280,720,921600
"9YBq4c_doPs",20,1280,720,921600
"9YDyVnmsvK8",12,1280,720,921600
"9YPPc_SC968",60,1280,720,921600
"9YXZSBz47sI",20,1280,720,921600
"9Ycm30j8Joc",40,1280,720,921600
"9YhuCTC4cCI",13,1280,720,921600
"9Z5kPwtandg",17,1280,720,921600
"9ZAC6ox_XHI",60,1280,720,921600
"9ZC4xT0z6z8",30,1280,720,921600
"9ZDW31vHIs8",33,1280,720,921600
"9ZJ9I8zRPRo",25,1280,720,921600
"9ZQu3p3i6sU",30,1280,720,921600
"9ZbZn1FCrXQ",25,1280,720,921600
"9ZcFx_dzOyU",59,1280,720,921600
"9ZjnYZo6oHc",6,1280,720,921600
"9ZqvFD568vk",60,1280,720,921600
"9Zs2NKzQuQo",54,720,720,518400
"9Zy5ewjVPZE",41,1280,720,921600
"9_3hWYJx8Ig",60,1280,720,921600
"9_PLX9Dg9YA",7,1280,720,921600
"9_zFai4TX84",40,1280,720,921600
"9a8N1B5iQRU",14,720,406,292320
"9a9KwjB6d-M",53,1280,720,921600
"9aE6Emj7I-o",60,1280,720,921600
"9aZn3u7jfDE",10,720,720,518400
"9a_PkZAV5hY",59,1280,720,921600
"9aidI_nT_z4",60,1280,720,921600
"9aijRJdYWaA",18,1280,720,921600
"9awlHlyxpM4",25,1280,720,921600
"9axE54p2GDs",60,1280,720,921600
"9b3r47nZ7ec",30,1280,720,921600
"9b7zFUlbdoA",27,1280,720,921600
"9b9MN7pqbHM",12,360,288,103680
"9bC64f_S9ig",41,1280,720,921600
"9bNrQdXe_zI",43,1280,720,921600
"9bxLsZg7ggg",35,1280,720,921600
"9cH3mazrgL0",57,1280,720,921600
"9cSHujXzKhs",56,1280,720,921600
"9cZR_ES-Kk0",15,1280,720,921600
"9ckEKZJM_Js",60,1280,720,921600
"9crLF7iXj94",27,1280,720,921600
"9d4MhvSc488",6,720,406,292320
"9d92qgJq77U",40,1280,720,921600
"9d93c3jR5YY",15,1280,720,921600
"9dC2roiLKNI",27,1280,720,921600
"9dZOpqnzra8",15,720,406,292320
"9djIS5kr26M",18,720,406,292320
"9dl4Ilqc3ls",60,360,360,129600
"9dwWa32saBc",11,1280,720,921600
"9eLaNMgujsE",39,1280,720,921600
"9ecZ3uIYuuM",35,1280,720,921600
"9evrv8lKiJ8",24,360,202,72720
"9fL-LljfrmU",60,1280,720,921600
"9fQctGJe5ww",34,1280,720,921600
"9fX85dVkke0",16,960,720,691200
"9fYS0SkLfBo",35,1280,720,921600
"9fZGd87jDVY",56,1280,720,921600
"9fimLFAfKvI",60,1280,720,921600
"9fpRXw6zrPE",26,1280,720,921600
"9fwrlTQOF-o",53,1280,720,921600
"9fxme3bF3-o",42,1280,720,921600
"9g-4jbTHwhQ",35,1280,720,921600
"9gK2Wbno0VY",20,1280,720,921600
"9gODGrYEdhA",43,1280,720,921600
"9gUBUkD-Rv4",31,1024,576,589824
"9gVMTYiCi9g",53,1280,720,921600
"9gVjMfHL5a0",9,1280,720,921600
"9gVnFdzNHfs",60,1280,720,921600
"9gb5zvyqGYU",24,1280,720,921600
"9gn_41ZD5hg",56,1280,720,921600
"9gywYyZn73s",35,1280,720,921600
"9h3UBQ3hij0",59,1272,720,915840
"9hEFojSG-w8",58,1280,720,921600
"9hUa_B8yotI",15,720,404,290880
"9hhz7XBurd4",15,1280,720,921600
"9hpCGipU3MI",41,1080,720,777600
"9hryWXofgXQ",56,1280,720,921600
"9i300r50HO8",11,640,360,230400
"9i7VaN7o6O0",56,1280,720,921600
"9iEg2EjT6O8",32,1280,720,921600
"9iHHGPkNaA8",49,1280,720,921600
"9iHUYtfR_a0",34,1280,720,921600
"9ieXE7Lc4xo",15,1280,720,921600
"9ilZ3WLO7O8",20,1280,720,921600
"9ix6KwB_1mA",4,1280,720,921600
"9j5Nt-C6e8c",9,1280,720,921600
"9j6eAaAAk8k",35,1280,720,921600
"9jPih0quZs4",37,640,640,409600
"9jnvyQ5Bbdc",9,1280,720,921600
"9kB0r4pzLKc",59,1280,720,921600
"9kHauxMxQcI",51,1280,720,921600
"9kHu4y3J_2k",38,1280,720,921600
"9kLRQvN5kVY",39,1280,720,921600
"9kSEvaEPwhg",46,1280,720,921600
"9kU8SuP_aJM",48,1280,720,921600
"9kWUDQrC6eI",52,1280,720,921600
"9kaIMl91NrE",60,900,720,648000
"9kgxWG-Vk-s",12,1280,720,921600
"9kkQpkqc8t0",54,1280,720,921600
"9l465k0yx0I",60,1280,720,921600
"9lCPuIV7nMs",25,1280,720,921600
"9lDIl1PVDyg",58,1280,720,921600
"9lDesvG8dKg",54,1280,720,921600
"9lGZVgeMoNg",32,1280,720,921600
"9lPrkt5li3E",56,720,720,518400
"9lZMZQQh-gw",53,1278,720,920160
"9l_AAe0WX1k",60,1280,720,921600
"9ldxAcx3ARs",15,1280,720,921600
"9lpiUbG8WnQ",58,1280,720,921600
"9mEsL0xiBmU",56,720,720,518400
"9mSF4BmtFvM",36,1280,720,921600
"9mfpj3G5k1I",11,1280,720,921600
"9mhjzs7YtBM",60,1280,720,921600
"9mjoBS8S2KA",60,1280,720,921600
"9mmMqtr-zuM",48,720,406,292320
"9mvdBGkYQD0",25,1280,720,921600
"9n6LGzYK8y4",11,1280,720,921600
"9n8-uA-MUxk",41,1280,720,921600
"9nHy_3P71aY",40,1280,720,921600
"9nLGnWIfkX0",44,1280,720,921600
"9nNxDr6wRgc",22,1280,720,921600
"9nVVcuPmFGE",59,1280,720,921600
"9nf6lBU1eOo",60,1280,720,921600
"9oMqvfCn-ko",26,1280,720,921600
"9oPi-xfLRSE",46,1280,720,921600
"9ow2CJhK_QU",25,1280,720,921600
"9owMrQUHBtk",8,1280,720,921600
"9p-SKiO46KU",60,1280,720,921600
"9p0s8yLYlQE",29,360,198,71280
"9p3ja38bHBk",7,1280,720,921600
"9pEQtNrYyN4",29,1280,720,921600
"9pUgUTlnMHg",59,1280,720,921600
"9pkjvepql5U",38,720,406,292320
"9plijibAeuA",55,1280,720,921600
"9ps3oWeCNac",57,1280,720,921600
"9ps5jLOUdw4",39,1280,720,921600
"9psLwF_KPU8",45,1280,720,921600
"9qHU9Z2UQ90",26,1280,720,921600
"9qPmimeoUo8",22,1280,720,921600
"9qRxMlBqoAA",57,1280,720,921600
"9qZP82RbtF0",12,360,202,72720
"9qhJUmv0NbM",11,1024,576,589824
"9qoIQlVgZRQ",27,1280,720,921600
"9qquV8UUUag",33,1280,720,921600
"9qt7TkLT1sY",6,360,360,129600
"9r2UFK6V-RM",27,900,720,648000
"9r7xnyqODfw",60,1280,720,921600
"9rKODzC9OFw",8,1280,720,921600
"9rKnvZfNdYA",46,720,720,518400
"9rNDx5PHDOo",50,1280,720,921600
"9rRMhIGKgQk",14,426,336,143136
"9rT0HPInnDo",5,1280,720,921600
"9rpD0St9WM4",24,1280,720,921600
"9ry11bPZyEo",26,1280,720,921600
"9rzi-M39SqE",60,1280,720,921600
"9s2_vGQc5rY",37,1280,720,921600
"9s5xHr8BBL0",57,1280,720,921600
"9s6o0vyEu5g",14,720,406,292320
"9sGhWq13WXw",59,1280,720,921600
"9sJvhKVJVEc",60,1280,720,921600
"9sWwTYyTjaQ",15,720,406,292320
"9sZN2AiwBho",32,1280,720,921600
"9sfkBXetG4w",60,1280,720,921600
"9stcdPN3_fs",56,1280,720,921600
"9stdVEA06iY",39,1280,720,921600
"9sxqlI39wTQ",60,1280,720,921600
"9t406RAJs_4",38,720,582,419040
"9tFLJ0UB8mY",13,1280,720,921600
"9tMkaOEiqPg",51,1280,720,921600
"9tPaGi3PdE4",60,1280,720,921600
"9te7lrB4540",37,1280,720,921600
"9tiFjrqbaOg",47,720,406,292320
"9tkpBGZ6Twc",31,1280,720,921600
"9ttfDMYlRHM",60,1280,720,921600
"9u9UmiU6MZU",51,1280,720,921600
"9uE8fR0V2x4",36,1280,720,921600
"9uL5rthjlQE",26,1278,720,920160
"9uSBXq8BTXw",49,1280,720,921600
"9uXELaGcQVg",22,360,288,103680
"9ua9-CmSUH0",56,1280,720,921600
"9ujTDYhp95o",38,1280,720,921600
"9v6UGH3R7a8",42,1280,720,921600
"9v9EmPcjjkM",60,1280,720,921600
"9vGHWOC_DQ8",34,1280,720,921600
"9vVBt-nqvu4",59,1280,720,921600
"9vgITMVCfnQ",25,1280,720,921600
"9vk-Q4IvYcQ",43,1280,720,921600
"9vmPmt89oLU",9,1280,720,921600
"9vuKbYV9LXQ",58,1280,720,921600
"9vxIsiwM5Z4",20,960,540,518400
"9vzFZMG54KQ",46,1280,720,921600
"9w5EvOdrGjQ",13,1280,720,921600
"9wJw8cYH-Sk",58,1280,720,921600
"9wP6SL-pUDE",15,1280,720,921600
"9wYKxjRyFgQ",15,720,406,292320
"9wjn9KDDPK4",53,1280,720,921600
"9wnbUTQI_LA",14,1280,720,921600
"9wp3QLU_mfM",6,720,406,292320
"9wpVCqTF2xo",43,1280,720,921600
"9x0XQVN8KoM",35,1280,720,921600
"9xBlSYfoJe4",8,720,720,518400
"9xDRTd-ulas",14,1280,720,921600
"9xFwgesbEfs",40,1280,720,921600
"9xOC_r2Ak-w",57,1024,576,589824
"9xPW0NSAaGs",6,1024,576,589824
"9xRAZzLWpwE",50,1280,720,921600
"9xULJZca1zQ",15,1280,720,921600
"9xZX9hZY0_c",21,1280,720,921600
"9xgkFyRDCw4",24,1280,720,921600
"9xybcBbSgWg",24,1280,720,921600
"9y1al1S1mjg",59,1280,720,921600
"9y6KJG8k2Sk",60,1280,720,921600
"9yA5cONTSm8",20,1280,720,921600
"9yGBo84HVLs",23,1280,720,921600
"9yJaZwpMKRo",59,1280,720,921600
"9yWDDIBL4DA",6,900,720,648000
"9yX2hHxU0Mc",57,720,578,416160
"9yki5ka01dU",26,720,406,292320
"9ynq78oQojI",21,1280,720,921600
"9ysTfrdJ1qw",21,1280,720,921600
"9yyrF1qjKb0",19,1280,720,921600
"9yzAt3By2eg",60,576,576,331776
"9z2Y5WdUrro",7,1280,720,921600
"9z78jnQ8Td8",5,1280,720,921600
"9zDRDvmqLG4",47,1280,720,921600
"9zmyAyMFz2g",60,1280,720,921600
"9ztwulUO1NQ",46,1280,720,921600
"9zwtWRb3NxM",15,1280,720,921600
"A-2dIe8sDTg",50,1280,720,921600
"A-4gyJZpb6o",60,1280,720,921600
"A-BqVp0ACgc",37,1280,720,921600
"A-YUsBibphc",10,640,360,230400
"A-oXQJLsejw",37,1024,576,589824
"A-sgHIWIQhU",15,720,406,292320
"A0PvMlR7HP4",28,1280,720,921600
"A0b3pehCLOY",60,720,406,292320
"A0bagIocRPQ",48,1280,720,921600
"A0sTssNMT3s",60,1280,720,921600
"A0trtlCs6to",55,1280,720,921600
"A1Cdz4VP5u0",20,720,406,292320
"A1MZZtvHtLg",13,1280,720,921600
"A1TfKLGZ8jc",15,1280,720,921600
"A1_uf68R4QU",60,1280,720,921600
"A1fbR-kMw8w",27,1280,720,921600
"A2JSSZ3P4eg",8,1280,720,921600
"A2OSZInZWRI",23,1280,720,921600
"A2UA7am4-Ew",57,720,720,518400
"A2arAqhoC-k",55,1280,720,921600
"A2avx-_ZO8I",60,1280,720,921600
"A2gfs_ttO5g",54,1280,720,921600
"A2zGfo3QReI",39,1280,720,921600
"A38kmvlXNpk",56,1280,720,921600
"A3LfJVyMqFg",60,720,406,292320
"A3Xw4yte7mg",15,1280,720,921600
"A3b4IEamNK0",60,1280,720,921600
"A3cWs9cKGog",60,1280,720,921600
"A3m-eN7L_dI",56,1280,720,921600
"A42BHMU47Ys",41,1280,720,921600
"A45kBmPf4rI",30,720,404,290880
"A46hRMZYF7Y",16,720,404,290880
"A4Ekq-QOZC0",58,720,406,292320
"A4SQ3CVUvCA",60,1280,720,921600
"A4lRktejBJI",31,1280,720,921600
"A4wZh0XBXYA",34,1280,720,921600
"A5RIzImPb1o",15,1280,720,921600
"A5VG66GDyp0",59,1280,720,921600
"A5YekX_uhlM",38,1280,720,921600
"A5jiPiOJaH0",59,1280,720,921600
"A5tMGh3JWlE",34,1280,720,921600
"A626IEZGdWA",15,1280,720,921600
"A62wtDcCF8E",59,1280,720,921600
"A65q3q1pW_Q",33,1280,720,921600
"A6EeNVokhQQ",60,1280,720,921600
"A6Fh_1cQLJw",36,1280,720,921600
"A6eETlIWm_E",40,1280,720,921600
"A6hCLtkHo1A",26,1280,720,921600
"A6jIWrjTdlY",58,1280,720,921600
"A6jRj3Yc0Bk",17,1280,720,921600
"A6m3lHNRL5k",16,900,720,648000
"A6z8qat42No",22,1080,608,656640
"A7DakPIq-mA",54,1280,720,921600
"A7SCjSEam48",28,1280,718,919040
"A7nfDa-NrmU",60,720,406,292320
"A7q413Sx4VE",18,360,198,71280
"A85UYeT5a4c",12,1280,720,921600
"A86UZOjHLC4",26,1280,720,921600
"A8FWZCmF2Qc",59,720,406,292320
"A8RKzlvfh60",10,1280,720,921600
"A8j8G8z4rTM",11,1280,720,921600
"A91-hD6Aoc8",15,1280,720,921600
"A9RVQTTIHqs",30,1280,720,921600
"A9VJ06KSh58",49,450,360,162000
"A9gh2kBJ5P0",23,720,720,518400
"A9q_5bAPtP8",21,960,540,518400
"A9wbuW4Vrgw",59,1280,720,921600
"AA6LX-I7X3s",51,1280,720,921600
"AAOvwZD_IGc",15,720,406,292320
"AAYhQnkZUa0",57,720,720,518400
"AA_O65XdWkk",60,1280,720,921600
"AAi1c3I_GOk",42,1280,720,921600
"AApgvvTp3Cc",53,1280,720,921600
