AuthorId,video_male,video_female,video_age_bin_0,video_age_bin_1,video_age_bin_2,video_age_bin_3,video_age_bin_4,video_age_bin_5,video_age_bin_6,video_age_bin_7,video_age_bin_8,video_age_bin_9,video_age_bin_10,video_age_bin_11,video_age_bin_12,video_age_bin_13,video_age_bin_14,video_age_bin_15,video_age_bin_16,video_age_bin_17,video_age_bin_18,video_age_bin_19,video_age_bin_20,video_age_bin_21,video_indian,video_white,video_asian,video_middle eastern,video_latino hispanic,video_black,video_surprise,video_sad,video_fear,video_neutral,video_angry,video_happy,video_disgust,video_0_faces,video_1_faces,video_2_faces,video_3_faces,video_4_faces,video_5_faces,video_above5_faces,video_age_min,video_age_max,video_age_mean,video_age_std
@4WD247,0.7674418604651163,0.2325581395348837,0.0,0.0088593576965669,0.012735326688815,0.0116279069767441,0.0249169435215946,0.0642303433001107,0.1805094130675526,0.2159468438538206,0.1821705426356589,0.0968992248062015,0.0609080841638981,0.0548172757475083,0.0431893687707641,0.0265780730897009,0.0099667774086378,0.0044296788482834,0.0022148394241417,0.0,0.0,0.0,0.0,0.0,0.0060908084163898,0.6677740863787376,0.2220376522702104,0.0470653377630121,0.0276854928017718,0.0293466223698781,0.0143964562569213,0.2652270210409745,0.0797342192691029,0.243078626799557,0.0897009966777408,0.3073089700996678,0.0005537098560354,0.2586206896551724,0.4211822660098522,0.1022167487684729,0.0197044334975369,0.0028735632183908,0.0,0.0041050903119868,0,79,35.6140642303433,12.11715669199525
@4x4campingtrailers,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0158730158730158,0.0158730158730158,0.1428571428571428,0.4285714285714285,0.2857142857142857,0.0634920634920634,0.0158730158730158,0.0317460317460317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.0634920634920634,0.0634920634920634,0.0158730158730158,0.0476190476190476,0.0,0.4126984126984127,0.0476190476190476,0.2539682539682539,0.1428571428571428,0.1428571428571428,0.0,0.7773851590106007,0.2226148409893993,0.0,0.0,0.0,0.0,0.0,14,48,29.047619047619047,5.75978430215692
@51MusicEntertainment,0.4347826086956521,0.5652173913043478,0.0,0.0260869565217391,0.0260869565217391,0.0347826086956521,0.017391304347826,0.1652173913043478,0.3434782608695652,0.1695652173913043,0.0739130434782608,0.0478260869565217,0.0347826086956521,0.017391304347826,0.0217391304347826,0.008695652173913,0.0043478260869565,0.0043478260869565,0.0043478260869565,0.0,0.0,0.0,0.0,0.0,0.0391304347826087,0.5130434782608696,0.1304347826086956,0.1304347826086956,0.0739130434782608,0.1130434782608695,0.0043478260869565,0.2913043478260869,0.117391304347826,0.417391304347826,0.0695652173913043,0.1,0.0,0.4549763033175355,0.3341232227488152,0.0497630331753554,0.0308056872037914,0.0047393364928909,0.0,0.0,2,75,29.317391304347822,11.527038734469064
@5MinuteCraftsTEENS,0.2207392197125256,0.7792607802874744,0.0,0.0297741273100616,0.0184804928131416,0.0308008213552361,0.0379876796714579,0.2494866529774127,0.3552361396303901,0.1632443531827515,0.0564681724845995,0.028747433264887,0.0082135523613963,0.0061601642710472,0.0082135523613963,0.002053388090349,0.0041067761806981,0.0010266940451745,0.0,0.0,0.0,0.0,0.0,0.0,0.0010266940451745,0.731006160164271,0.1940451745379876,0.0462012320328542,0.0112936344969199,0.0164271047227926,0.0513347022587269,0.2412731006160164,0.1519507186858316,0.2340862422997946,0.0780287474332648,0.2402464065708419,0.0030800821355236,0.4509582863585118,0.3179255918827508,0.1037204058624577,0.0033821871476888,0.0033821871476888,0.0,0.0,0,73,26.50924024640657,9.115983097240248
@5MinuteDECOR,0.2586750788643533,0.7413249211356467,0.0,0.0820189274447949,0.0378548895899053,0.0315457413249211,0.0520504731861198,0.2760252365930599,0.3233438485804416,0.1246056782334384,0.0331230283911671,0.0141955835962145,0.0078864353312302,0.0047318611987381,0.001577287066246,0.0094637223974763,0.0,0.001577287066246,0.0,0.0,0.0,0.0,0.0,0.0,0.001577287066246,0.7176656151419558,0.2287066246056782,0.028391167192429,0.0236593059936908,0.0,0.0252365930599369,0.3138801261829653,0.2429022082018927,0.1861198738170347,0.0457413249211356,0.1861198738170347,0.0,0.7239878101872007,0.1628210709621245,0.042228994340444,0.0039181541140618,0.0030474531998258,0.0004353504571179,0.0004353504571179,1,73,23.678233438485805,10.081058491956496
@5SOS,0.4176991150442478,0.5823008849557522,0.0,0.043362831858407,0.0504424778761061,0.0486725663716814,0.0548672566371681,0.1433628318584071,0.2849557522123894,0.2061946902654867,0.0707964601769911,0.0442477876106194,0.0247787610619469,0.0106194690265486,0.0123893805309734,0.0017699115044247,0.0008849557522123,0.0008849557522123,0.0017699115044247,0.0,0.0,0.0,0.0,0.0,0.0026548672566371,0.6539823008849558,0.2265486725663716,0.0513274336283185,0.0345132743362831,0.0309734513274336,0.0194690265486725,0.2778761061946903,0.1610619469026548,0.2646017699115044,0.1017699115044247,0.1743362831858407,0.0008849557522123,0.3441671503192107,0.2211259431224608,0.0545560069645966,0.0342426001160766,0.0220545560069645,0.0005803830528148,0.0133488102147417,0,79,26.735398230088496,11.298662456829629
@5inco-,0.419753086419753,0.5802469135802469,0.0,0.0082304526748971,0.0246913580246913,0.0082304526748971,0.0288065843621399,0.1810699588477366,0.2510288065843621,0.2098765432098765,0.1069958847736625,0.0617283950617283,0.0658436213991769,0.0205761316872428,0.0205761316872428,0.0,0.0,0.0123456790123456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5390946502057613,0.3744855967078189,0.0576131687242798,0.0123456790123456,0.0164609053497942,0.0123456790123456,0.2469135802469135,0.1234567901234567,0.2469135802469135,0.1440329218106996,0.2263374485596707,0.0,0.4186602870813397,0.2224880382775119,0.062200956937799,0.0741626794258373,0.0,0.0023923444976076,0.0,2,72,30.94238683127572,10.95505344269885
@5startv.,0.4882017900732303,0.5117982099267697,0.0,0.033360455655004,0.0260374288039056,0.0179007323026851,0.0195280716029292,0.1065907241659886,0.3043124491456468,0.1912123677786818,0.1521562245728234,0.065907241659886,0.0423108218063466,0.016273393002441,0.0081366965012205,0.0065093572009764,0.0056956875508543,0.0032546786004882,0.000813669650122,0.0,0.0,0.0,0.0,0.0,0.0691619202603743,0.404393816110659,0.1196094385679414,0.2636289666395443,0.096826688364524,0.0463791700569568,0.0122050447518307,0.1814483319772172,0.1033360455655004,0.306753458096013,0.0781122864117168,0.3181448331977217,0.0,0.0253766851704996,0.4234734337827121,0.1134020618556701,0.0261697065820777,0.0245836637589214,0.0190325138778747,0.007137192704203,1,75,30.183889340927585,11.034017618055644
@7NEWSSpotlight,0.3525641025641026,0.6474358974358975,0.0,0.0192307692307692,0.0224358974358974,0.0256410256410256,0.0384615384615384,0.1089743589743589,0.2339743589743589,0.1314102564102564,0.0833333333333333,0.0576923076923076,0.0544871794871794,0.0641025641025641,0.0608974358974358,0.0448717948717948,0.0416666666666666,0.0128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7756410256410257,0.0769230769230769,0.0256410256410256,0.032051282051282,0.0897435897435897,0.0128205128205128,0.3685897435897436,0.0737179487179487,0.3493589743589743,0.0993589743589743,0.0961538461538461,0.0,0.5743519781718963,0.2469304229195088,0.0763983628922237,0.0040927694406548,0.0,0.0027285129604365,0.0,2,74,35.580128205128204,15.824600978381406
@7news,0.3564356435643564,0.6435643564356436,0.0,0.0231023102310231,0.0313531353135313,0.028052805280528,0.0346534653465346,0.1072607260726072,0.231023102310231,0.1815181518151815,0.1402640264026402,0.0973597359735973,0.0643564356435643,0.028052805280528,0.0214521452145214,0.0016501650165016,0.0066006600660066,0.0016501650165016,0.0016501650165016,0.0,0.0,0.0,0.0,0.0,0.0066006600660066,0.7755775577557755,0.1435643564356435,0.0264026402640264,0.0214521452145214,0.0264026402640264,0.0247524752475247,0.2722772277227723,0.1369636963696369,0.2887788778877888,0.066006600660066,0.2112211221122112,0.0,0.6152380952380953,0.2184126984126984,0.0482539682539682,0.0133333333333333,0.0025396825396825,0.0031746031746031,0.0006349206349206,1,78,31.41089108910891,11.93984150114298
@7toun1,0.5439330543933054,0.4560669456066946,0.0,0.0393305439330543,0.0556485355648535,0.0343096234309623,0.0389121338912133,0.1150627615062761,0.2234309623430962,0.2175732217573222,0.1661087866108786,0.0598326359832636,0.0372384937238493,0.006694560669456,0.003765690376569,0.001255230125523,0.000418410041841,0.0,0.000418410041841,0.0,0.0,0.0,0.0,0.0,0.107949790794979,0.3631799163179916,0.1841004184100418,0.1205020920502092,0.107949790794979,0.1163179916317991,0.007112970711297,0.3108786610878661,0.1661087866108786,0.3209205020920502,0.0728033472803347,0.1217573221757322,0.000418410041841,0.0870893812070282,0.1990068754774637,0.0336134453781512,0.0355233002291825,0.0206264323911382,0.0106951871657754,0.0385790679908326,0,79,28.17071129707113,10.961410101967829
@888LAB,0.1818181818181818,0.8181818181818182,0.0,0.1420454545454545,0.0852272727272727,0.0852272727272727,0.1079545454545454,0.3011363636363636,0.1363636363636363,0.1193181818181818,0.0170454545454545,0.0,0.0,0.0056818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4659090909090909,0.4545454545454545,0.0170454545454545,0.0056818181818181,0.0568181818181818,0.0227272727272727,0.2443181818181818,0.2329545454545454,0.3863636363636363,0.0397727272727272,0.0738636363636363,0.0,0.7507082152974505,0.0949008498583569,0.0524079320113314,0.0028328611898017,0.0014164305949008,0.0028328611898017,0.0028328611898017,1,51,18.960227272727277,10.180856430690774
@8BitCRPlays,0.5531914893617021,0.4468085106382978,0.0,0.0053191489361702,0.0053191489361702,0.0,0.0531914893617021,0.2393617021276596,0.2872340425531915,0.1223404255319148,0.0904255319148936,0.0691489361702127,0.0585106382978723,0.0212765957446808,0.0478723404255319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159574468085106,0.776595744680851,0.1063829787234042,0.0319148936170212,0.0159574468085106,0.0531914893617021,0.0106382978723404,0.3085106382978723,0.1063829787234042,0.2819148936170212,0.1808510638297872,0.1117021276595744,0.0,0.8138613861386138,0.1801980198019802,0.0029702970297029,0.0,0.0,0.0,0.0,4,57,30.824468085106385,10.358082804973998
@8bitStudiogames,0.0,1.0,0.0,0.0061349693251533,0.0,0.0306748466257668,0.0552147239263803,0.2453987730061349,0.4539877300613497,0.1042944785276073,0.0920245398773006,0.0122699386503067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061349693251533,0.9079754601226994,0.0,0.0061349693251533,0.0797546012269938,0.0,0.3619631901840491,0.0061349693251533,0.1165644171779141,0.0122699386503067,0.5030674846625767,0.0,0.8196902654867256,0.0033185840707964,0.0884955752212389,0.0,0.0,0.0,0.0,1,40,26.386503067484664,6.059708212604307
@99fmnamibia49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0804597701149425,0.0229885057471264,0.0459770114942528,0.057471264367816,0.0919540229885057,0.1379310344827586,0.1149425287356321,0.1724137931034483,0.0919540229885057,0.1494252873563218,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2298850574712643,0.0459770114942528,0.2873563218390804,0.3448275862068966,0.0919540229885057,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26,78,55.16091954022989,13.75861131041666
@A24com,0.7201433121019108,0.2798566878980891,0.0,0.0246815286624203,0.027468152866242,0.0187101910828025,0.0318471337579617,0.1265923566878981,0.2245222929936305,0.1520700636942675,0.1090764331210191,0.0589171974522293,0.0879777070063694,0.0501592356687898,0.0621019108280254,0.0151273885350318,0.0051751592356687,0.0035828025477707,0.0019904458598726,0.0,0.0,0.0,0.0,0.0,0.0011942675159235,0.6317675159235668,0.125796178343949,0.2157643312101911,0.0171178343949044,0.0083598726114649,0.0087579617834394,0.2352707006369426,0.1162420382165605,0.4052547770700637,0.1090764331210191,0.1246019108280254,0.000796178343949,0.2611764705882353,0.07,0.0214705882352941,0.0135294117647058,0.0123529411764705,0.0397058823529411,0.0455882352941176,0,79,33.2687101910828,13.691975002123993
@ABCEducation,0.463258785942492,0.536741214057508,0.0,0.0135782747603833,0.0351437699680511,0.029552715654952,0.0519169329073482,0.1246006389776357,0.2563897763578275,0.1429712460063897,0.0798722044728434,0.060702875399361,0.0431309904153354,0.0311501597444089,0.0391373801916932,0.0199680511182108,0.0455271565495207,0.0143769968051118,0.0119808306709265,0.0,0.0,0.0,0.0,0.0,0.005591054313099,0.6014376996805112,0.2931309904153354,0.0383386581469648,0.0223642172523961,0.0391373801916932,0.0103833865814696,0.1853035143769968,0.1277955271565495,0.2755591054313099,0.084664536741214,0.31629392971246,0.0,0.4945498587000403,0.26039563988696,0.0185708518368994,0.0197819943480016,0.0169559951554299,0.0052482842147759,0.0052482842147759,1,79,33.435303514377,15.75851335225735
@ACurrentAffair9,0.4427860696517413,0.5572139303482587,0.0,0.0298507462686567,0.0339966832504145,0.0223880597014925,0.0364842454394693,0.1409618573797678,0.1509121061359867,0.1550580431177446,0.12106135986733,0.087893864013267,0.0737976782752902,0.0373134328358208,0.0207296849087893,0.0248756218905472,0.0157545605306799,0.0082918739635157,0.005804311774461,0.0348258706467661,0.0,0.0,0.0,0.0,0.0041459369817578,0.7313432835820896,0.1525704809286898,0.0489220563847429,0.0480928689883913,0.0149253731343283,0.017412935323383,0.2495854063018242,0.1368159203980099,0.2462686567164179,0.1169154228855721,0.2280265339966832,0.0049751243781094,0.4663716814159292,0.3672566371681416,0.0367256637168141,0.0128318584070796,0.0039823008849557,0.0008849557522123,0.0039823008849557,0,80,34.53731343283582,16.66949460948663
@ADHDbuilt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9940828402366864,0.0059171597633136,0.0,0.0,0.0,0.0,0.0,29,29,29.0,
@AFROSAVVY,0.9008264462809916,0.0991735537190082,0.0,0.0,0.0,0.0,0.0,0.0082644628099173,0.0082644628099173,0.0991735537190082,0.1900826446280991,0.140495867768595,0.1322314049586777,0.2644628099173554,0.1074380165289256,0.0165289256198347,0.0082644628099173,0.0165289256198347,0.0082644628099173,0.0,0.0,0.0,0.0,0.0,0.0,0.0082644628099173,0.0,0.0,0.0,0.9917355371900828,0.0165289256198347,0.0165289256198347,0.0991735537190082,0.6115702479338843,0.140495867768595,0.1157024793388429,0.0,0.0,0.9834710743801652,0.0082644628099173,0.0,0.0,0.0,0.0,22,79,46.27272727272727,9.921357434007373
@AJVGlobal,0.3792207792207792,0.6207792207792208,0.0,0.0194805194805194,0.0168831168831168,0.0207792207792207,0.0519480519480519,0.2194805194805194,0.2506493506493506,0.174025974025974,0.0779220779220779,0.074025974025974,0.0376623376623376,0.0077922077922077,0.0064935064935064,0.0142857142857142,0.0116883116883116,0.0142857142857142,0.0025974025974025,0.0,0.0,0.0,0.0,0.0,0.087012987012987,0.1792207792207792,0.2961038961038961,0.0792207792207792,0.2467532467532467,0.1116883116883116,0.0298701298701298,0.1103896103896103,0.1142857142857142,0.3181818181818182,0.1272727272727272,0.2922077922077922,0.0077922077922077,0.2443572129538763,0.3768400392541707,0.0598626104023552,0.0471050049067713,0.0206084396467124,0.0,0.0058881256133464,1,78,30.072727272727278,12.203621756254828
@ALLinPav,0.8233625580195977,0.1766374419804022,0.0,0.0330067044868488,0.0312016503352243,0.0278494069107787,0.0330067044868488,0.0456420835482207,0.0943785456420835,0.074780814853017,0.1137184115523465,0.3035069623517277,0.1168127900979886,0.0562145435791645,0.0237235688499226,0.0317173800928313,0.0136668385765858,0.0,0.0007735946364105,0.0,0.0,0.0,0.0,0.0,0.0059308922124806,0.5582774626095925,0.0825167612171222,0.3197524497163486,0.0134089736977823,0.0201134605466735,0.037132542547705,0.2075812274368231,0.0987622485817431,0.1712222795255286,0.3512119649303765,0.1340897369778236,0.0,0.0002577984016499,0.1417891209074503,0.0794019077081722,0.1069863366847125,0.0505284867233823,0.0136633152874452,0.0090229440577468,0,78,36.83290355853533,13.98574868351034
@ALLoveMath,0.2352941176470588,0.7647058823529411,0.0,0.3529411764705882,0.2352941176470588,0.0441176470588235,0.0441176470588235,0.0588235294117647,0.1911764705882352,0.0588235294117647,0.0147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1323529411764706,0.8529411764705882,0.0,0.0147058823529411,0.0,0.1764705882352941,0.25,0.1617647058823529,0.2794117647058823,0.0441176470588235,0.088235294117647,0.0,0.918562874251497,0.081437125748503,0.0,0.0,0.0,0.0,0.0,1,37,12.573529411764708,11.38382746073738
@ANGELINERSFansclub,0.1702849389416553,0.8297150610583447,0.0,0.1024423337856173,0.0691994572591587,0.0583446404341926,0.0834464043419267,0.2082767978290366,0.2476255088195386,0.1248303934871099,0.0502035278154681,0.0210312075983717,0.0176390773405698,0.0115332428765264,0.0020352781546811,0.0,0.0020352781546811,0.0013568521031207,0.0,0.0,0.0,0.0,0.0,0.0,0.0047489823609226,0.4932157394843962,0.3690637720488466,0.0434192672998643,0.044776119402985,0.044776119402985,0.0176390773405698,0.3317503392130257,0.1913161465400271,0.2639077340569878,0.0515603799185888,0.1431478968792401,0.0006784260515603,0.2663016426082628,0.1423593827775012,0.0985564957690393,0.0607267297162767,0.0318566450970632,0.0109507217521154,0.0049776007964161,0,71,22.60990502035278,11.558191136156225
@ANMATV,0.5786314525810324,0.4213685474189675,0.0,0.0528211284513805,0.0120048019207683,0.0072028811524609,0.0228091236494597,0.0828331332533013,0.2172869147659063,0.1764705882352941,0.0672268907563025,0.1044417767106842,0.0432172869147659,0.0372148859543817,0.042016806722689,0.0372148859543817,0.0360144057623049,0.0144057623049219,0.0276110444177671,0.0192076830732292,0.0,0.0,0.0,0.0,0.0144057623049219,0.5630252100840336,0.1512605042016806,0.0336134453781512,0.0384153661464585,0.1992797118847539,0.0396158463385354,0.2629051620648259,0.1572629051620648,0.2929171668667467,0.1284513805522208,0.1152460984393757,0.0036014405762304,0.5857782197911486,0.2680258577821979,0.0323222277473893,0.0149179512680258,0.000994530084535,0.000994530084535,0.0039781203381402,1,80,36.72629051620648,17.76189993294634
@ANNATEKOmusic,0.2399445214979195,0.7600554785020804,0.0,0.0568654646324549,0.0540915395284327,0.0402219140083217,0.0721220527045769,0.1206657420249653,0.2274618585298197,0.2149791955617198,0.0984743411927877,0.0499306518723994,0.0319001386962552,0.0110957004160887,0.0124826629680998,0.0,0.0055478502080443,0.0027739251040221,0.001386962552011,0.0,0.0,0.0,0.0,0.0,0.001386962552011,0.3231622746185853,0.1914008321775312,0.0221914008321775,0.0235783633841886,0.4382801664355062,0.0069348127600554,0.2454923717059639,0.1719833564493758,0.2371705963938973,0.0568654646324549,0.2815533980582524,0.0,0.1467455621301775,0.493491124260355,0.0520710059171597,0.0260355029585798,0.0106508875739644,0.0118343195266272,0.0118343195266272,1,76,27.22607489597781,12.23894908523806
@APTACofficial,0.9724680432645034,0.0275319567354965,0.0,0.0029498525073746,0.0029498525073746,0.0039331366764995,0.007866273352999,0.0285152409046214,0.0698131760078662,0.2202556538839724,0.1907571288102261,0.2527040314650934,0.103244837758112,0.0668633235004916,0.0403146509341199,0.0068829891838741,0.0009832841691248,0.0019665683382497,0.0,0.0,0.0,0.0,0.0,0.0,0.0009832841691248,0.3343166175024582,0.0039331366764995,0.6135693215339233,0.0147492625368731,0.0324483775811209,0.007866273352999,0.3284169124877089,0.0550639134709931,0.3647984267453294,0.0835791543756145,0.1602753195673549,0.0,0.3722222222222222,0.6216049382716049,0.0030864197530864,0.0,0.0,0.0,0.0,2,73,38.67649950835792,8.990073722154529
